     1   -0.270    0.101     -4.562  0.010    -3.09    -1.48   -37.64    37.73
    -2   -0.209    0.513      0.410  0.006     1.16     2.97     1.87     2.86
     1    0.020    0.064     -0.007  0.010     0.91     1.79     2.53     5.53
    -2   -0.598   -0.032     -3.132  0.006   -14.75     0.30   -65.02    66.28
     1   -0.111    0.166     -1.396  0.010    -5.12     3.84   -26.66    26.98
    -1   -0.091   -0.178     -0.183  0.010     0.91    -7.03    -0.59     0.97
     1    0.035   -0.029     -0.010  0.010     0.91    -7.03    -0.59     0.97
     1   -0.790    0.309     15.839  0.010    -1.03    -1.25    76.94    77.15
     2    0.226   -0.552      2.400  0.006     4.29    -3.34     3.30     3.36
     2    0.593   -0.684      3.134  0.006     3.05    -4.15    10.16    10.47
    -1   -0.371    0.698      3.036  0.010    -3.06    13.22    43.75    45.30
     2    0.219    0.119      0.573  0.006     4.65     4.36     4.31     4.54
    -2   -0.238   -0.685     -0.461  0.006    -0.95    -5.50    -5.57    10.92
     1    0.262   -0.109     -1.045  0.010     1.33    -1.72    -5.20     5.90
    -1   -0.014   -0.028     -0.885  0.010    -3.34    -2.58   -61.05    61.19
     2   -0.500    0.146     -1.573  0.006    -3.86    -0.09   -14.09    14.44
    -1   -0.487   -0.922     -8.979  0.010    -3.28     0.64   -35.39    35.92
     2   -0.225   -0.336     -3.376  0.006    -1.66     4.82   -18.08    18.22
     1   -0.132    0.121      0.907  0.010     1.55     1.51     4.98     5.25
    -1    0.550   -0.223      6.140  0.010     4.38     2.10    14.04    14.18
    -2    0.292   -0.539     -2.300  0.006    -0.85    -4.30    -3.31     3.45
     2   -0.593   -0.621     -2.223  0.006    -2.95    -3.48   -11.44    11.84
     1   -0.337    0.858     10.614  0.010    -3.43     2.52     8.85     8.88
     2   -0.624    0.601     14.621  0.006    -7.98     4.05    96.93    97.08
     2   -0.475    0.760     14.777  0.006    -3.01     2.01     0.98     0.98
    -1   -0.267   -0.021     -0.079  0.010    -4.23     1.19    -0.68     1.14
     1   -0.099   -0.084     -0.474  0.010    -4.22     1.37    -2.19     2.72
     1    0.130   -0.279     -1.324  0.010    -1.30    -0.21   -19.22    19.82
     1    0.485    0.209     -8.751  0.010     0.04    -0.84   -55.98    56.07
     2   -0.098    0.112    -11.193  0.006    -0.10     1.94  -119.73   119.76
    -1    0.310    0.073      0.169  0.010     3.80     3.39     1.10     2.32
     2   -0.101    0.169      0.157  0.006     2.69     3.44     0.93     1.22
     1    0.695    0.469    -16.385  0.010    -1.65     2.69    -0.98     0.98
     2    0.073    0.349     -2.148  0.006     1.22     3.25   -35.47    35.88
     1    1.247    0.482    -15.003  0.010    -1.65     2.69    -0.98     0.98
    -1    0.067   -0.084     -0.084  0.010     4.01    -2.31   -12.73    13.17
     1    0.024    0.042     -0.202  0.010     4.81    -2.56    -6.40     6.91
    -2    0.103    0.167     -3.992  0.006     4.67    -3.32   -49.03    49.42
     1   -0.875    0.244    -12.908  0.010    -1.97     0.46   -40.24    40.42
    -2   -0.303   -0.369    -18.450  0.006    -0.57    -3.87   -25.61    25.66
     3    0.368   -0.186     -0.225  0.199     5.99    -7.58    -5.32    11.20
     2    0.167   -0.252      0.702  0.006     4.38     0.62    14.24    14.62
     2    0.176   -0.118      0.605  0.006     4.64    -0.74     4.59     5.70
     2   -0.046    0.179      5.199  0.006     0.77     0.54    52.43    52.68
    -1    0.184   -0.605      5.047  0.010    -4.63    -2.77    12.40    12.56
     1   -0.258   -0.002      3.505  0.010    -4.35    -1.21     2.18     2.21
    -2   -0.266    0.600      7.318  0.006    -2.76    -2.72    57.17    57.44
     2   -0.583   -0.253      7.023  0.006    -3.92    -0.87    20.25    20.30
    -1    0.058   -0.080      0.123  0.010    -2.16    -6.96     0.72     0.99
     1   -0.068   -0.180      0.193  0.010    -2.16    -6.96     0.72     0.99
    -3   -0.082   -0.300      2.019  0.199    -0.10    -2.30    17.02    17.46
     3   -0.915   -0.526     10.746  0.199    -2.87    -3.41    19.64    19.75
    -2   -0.461   -0.234     -4.653  0.006    -4.54    -3.99    -5.56     5.63
     3   -0.395   -0.260    -10.621  0.199   -11.35    -9.18  -247.10   247.64
    -2    0.741   -1.170     19.794  0.006     2.59    -5.57    10.94    10.99
     2   -0.014    0.104      0.429  0.006     2.45    -0.57    59.11    59.40
    -2    0.616   -0.112      2.065  0.006     6.51     1.05    21.51    22.11
     2    0.021    0.219      0.478  0.006     4.65     3.94     4.86     5.47
     1   -0.642   -0.226     12.375  0.010     2.77    -1.94    33.98    34.08
     1    0.351   -0.453     23.976  0.010     5.09    -2.18    14.38    14.43
     2    0.258    0.003      0.535  0.006     4.88     0.40    12.57    14.12
    -3    0.326   -0.697     -7.937  0.199     6.25    -0.14   -44.87    45.09
     3    0.103   -0.049     -8.765  0.199     4.08     3.24   -10.49    10.53
    -1   -0.662    0.221     -3.545  0.010    -2.84     5.06    -5.92     6.13
     1   -0.090   -0.065     -1.085  0.010    -2.76     5.71   -17.10    17.37
    -1    0.577   -1.383    -11.875  0.010     4.50    -3.15   -49.03    49.42
     1    0.116   -0.042     -1.488  0.010     4.81     3.18    -9.72     9.82
    -2    0.769   -0.363     14.621  0.006     4.81     0.04    30.76    30.93
     1    0.086   -0.081      0.060  0.010     1.10    -2.83    16.65    18.30
    -2    0.057    0.076      0.319  0.006     2.22    -3.61    25.02    25.65
     1    0.677   -0.038      4.605  0.010     3.80    -3.03    44.94    45.94
     1   -1.101   -0.288     -7.306  0.010    -2.75     1.67    -0.98     1.00
    -2    0.010    0.101     -2.051  0.006    -1.56     0.62   -13.85    14.11
    -1   -0.002   -0.003      0.032  0.010    -7.67    -0.53     1.08     1.25
     1   -0.352    0.249      1.107  0.010    -7.53    -0.65     0.92     1.00
    -2   -0.064   -0.085     -2.770  0.006    -1.60    -0.66   -27.24    27.41
     2    0.140   -0.475     -2.393  0.006    -0.41    -1.75   -25.30    25.70
     2    0.165   -0.051      1.535  0.006     4.76    -2.82     5.66     5.71
    -1    0.190   -0.363      2.367  0.010     4.28    -2.93     3.21     3.26
    -1    0.027   -0.075      0.318  0.010    -0.25    -2.03     9.08     9.78
     1    0.006   -0.091      0.074  0.010     1.72     0.37     0.21     7.20
    -3   -0.402   -0.854      4.926  0.199    -3.05     5.56     0.98     1.00
     1   -0.557    0.007      3.476  0.010    -2.96     3.90    18.76    18.93
    -1   -0.101   -0.088     -0.463  0.010    -0.35    -1.09   -17.76    20.10
     2    0.046   -0.046     -0.708  0.006    -0.50    -4.81   -19.12    20.58
    -2    0.084    0.251      0.960  0.006     1.12     3.37    12.00    12.92
     1    0.105    0.077      0.819  0.010    -0.20     0.57    27.77    28.49
    -1    0.081    0.475      0.414  0.010     2.12     6.32     5.58     9.58
     2    0.120    0.005     -0.066  0.006     0.13     2.15    -3.64     7.42
     1   -0.311    0.192      3.198  0.010     0.38     2.38    17.95    18.10
     3    0.078   -0.371     10.588  0.199    -1.74     0.46    23.86    23.94
     3   -0.038    0.140      3.207  0.199    -0.72     1.90    30.28    30.41
    -2   -0.146    0.240      3.320  0.006    -4.63     3.40    19.65    19.70
     1   -0.144    0.038      2.755  0.010    -3.50     3.21    23.82    23.89
    -2   -0.128   -0.069     -1.201  0.006    -3.26    -3.95   -35.72    36.10
     1    0.155   -0.093     -0.900  0.010    -0.47    -5.76   -10.87    10.94
    -1   -0.494    0.656      3.738  0.010    -4.09     3.01     1.00     1.01
     2    0.050    0.018      0.653  0.006    -3.47     2.31    88.86    88.91
    -1    0.537    0.919     -2.289  0.010     4.37     4.15    -4.22     4.45
     2   -0.130   -0.551    -12.436  0.006     1.83    -0.82  -126.78   126.88
    -2   -0.011    0.061      0.021  0.006     0.03     6.11    -0.30     1.01
     1   -0.167    0.145     -0.174  0.010     0.20     6.22    -1.00     2.60
     2   -0.229    0.132      0.112  0.006    -3.94     6.26     2.44     4.77
    -2   -0.082   -0.126      0.090  0.006    -6.38     1.15    12.89    15.62
    -1    0.013   -0.146     -1.129  0.010    -0.25     1.88   -13.75    14.08
     1    0.010    0.005     -0.567  0.010    -3.63     2.41   -36.91    37.78
    -1   -0.330   -1.564     -3.196  0.010     2.17    -3.92    -5.06     5.42
     1   -0.125   -0.043     -0.637  0.010     1.48    -2.29   -35.48    35.66
    -1   -0.006    0.077      9.101  0.010     0.76     0.51    64.40    64.56
     1    0.164    0.124      1.501  0.010     0.49     3.41    21.03    21.35
     2    0.072   -0.040     -1.095  0.006     5.82     1.82    -4.41     4.60
    -2   -0.018    0.013     -0.833  0.006     5.40     1.13    -1.04     1.07
    -2    0.030    0.010     -0.006  0.006    -1.99    -2.31     0.04     3.10
     1    0.042   -0.241      0.253  0.010    -1.32    -2.39     0.02     2.67
    -1   -0.081   -0.154      0.562  0.010    -1.41    -4.15     3.81     3.96
     1   -0.062   -0.099      1.918  0.010    -1.36    -3.34     6.26     6.32
    -2    0.080    0.046      0.142  0.006     5.40     1.50     2.37     2.65
     1    0.254   -0.127      0.847  0.010     5.36     3.27     6.41     6.62
    -1    1.601   -0.053     -5.485  0.010     5.27    -0.37    -9.14     9.41
     1    0.747   -0.244     -5.358  0.010     3.60     0.67    -1.01     1.02
    -2    0.529    0.629      4.434  0.006    -0.44     5.53     2.34     2.37
     2    0.097    0.233      2.114  0.006    -0.17     5.58     2.15     2.23
    -3   -0.993   -0.315     -7.316  0.199     1.54    -5.00    -1.01     1.02
     1    0.099   -0.294     -2.284  0.010     2.05    -5.54    -5.47     5.54
    -2   -0.186   -0.112      2.658  0.006     0.20    -3.31    27.13    27.52
     1    0.035   -0.070      0.406  0.010    -0.61    -7.04     6.66     7.73
    -1   -0.394   -0.003     -9.106  0.010     0.60    -0.00   -25.51    25.75
     2    0.308    0.044    -14.714  0.006     2.08    -0.69  -230.00   230.08
     2   -0.071   -0.070     -4.717  0.006     1.80    -5.56   -78.11    78.26
     1   -0.596    0.089     -6.052  0.010    -4.02    -2.24   -48.04    48.40
     2    0.027    0.095     -2.316  0.006     1.51    -3.59   -58.41    58.48
    -2   -0.422   -1.091     -3.185  0.006    -0.99    -3.76   -23.75    24.52
     2    0.129    0.074     -0.476  0.006     7.37     4.07   -39.68    41.30
    -1   -0.635    0.186      2.503  0.010    -4.19     0.46     9.28     9.45
     1   -0.103    0.088      0.144  0.010    -4.94    -1.46    10.58    11.20
    -3   -0.137   -0.268      2.244  0.199    -1.96     0.01    46.17    47.06
     2   -0.016    0.049      0.191  0.006    -3.09     4.64     4.50     5.68
    -1    0.006   -0.215     -1.075  0.010    -4.47    -2.60   -18.01    18.27
     2    0.128   -0.448     -6.453  0.006    -4.48    -2.69   -65.83    65.94
    -3    0.118    0.602     -3.058  0.199     2.18     4.94   -10.14    10.36
     2    0.247    0.386     -5.919  0.006     0.64     3.96   -48.34    48.54
    -2   -0.538    0.042     -6.067  0.006     0.90    -6.60    -1.01     1.02
     2    0.268   -0.240     -2.312  0.006     0.79    -6.06   -12.28    12.72
    -2   -0.303   -0.388     -7.505  0.006     0.31     0.00   -29.57    29.75
     2    0.064   -0.360     -6.855  0.006     2.55     0.24   -26.28    26.39
    -1    0.011    0.129      2.778  0.010    -2.11    -1.56    94.73    94.83
    -2   -0.003   -0.101      0.166  0.006    -4.38    -4.05     1.21     1.26
    -1    0.032   -0.104      3.365  0.010    -5.80    -1.64    41.71    41.89
     1    0.007    0.002      4.652  0.010     4.45     0.41     9.16     9.18
     2    0.128    0.111      0.075  0.006     7.00     1.43     4.22     5.39
     3    0.036   -0.060     17.425  0.199     4.48    -0.04    19.10    19.14
    -2   -0.004    0.215     -0.813  0.006    -6.31     2.53    -0.97     1.03
     2   -0.129    0.364     -1.023  0.006    -6.31     2.53    -0.97     1.03
    -1    0.057   -0.023      0.268  0.010     1.93     5.15     5.57     6.14
     2    0.009    0.032      0.005  0.006     0.16     5.77     1.51     1.74
    -2   -0.225   -0.037      1.408  0.006    -7.64    -3.37    23.50    23.86
     2   -0.459    0.126      6.140  0.006    -6.76    -2.67    27.75    27.87
    -1    0.349   -0.114     -9.264  0.010     4.85     4.12   -21.90    21.92
     3    0.502    0.249     -1.904  0.199     6.98     4.89   -16.04    16.71
    -3    0.416    0.368      2.061  0.199     4.03     4.67     3.31     3.43
     3    0.647    0.109      8.132  0.199     3.93     4.89     1.02     1.03
    -1    0.012    0.073     -0.046  0.010     1.25     5.57    -0.31     1.03
     2   -0.639    0.244      0.214  0.006     3.27     5.15    -1.25     4.18
    -2   -0.107    0.306     -1.611  0.006    -4.80     1.94    -1.00     1.03
     1    0.361    0.683     -3.994  0.010    -5.13     2.86    -4.89     5.06
     1    0.671    0.354      6.578  0.010     1.36     7.28     1.02     1.03
     2    0.028    0.015      0.218  0.006     1.34     7.31     1.35     1.37
     3   -0.188    0.229      3.772  0.199     1.36     7.28     1.02     1.03
    -2   -0.031    0.203      8.096  0.006     3.55     2.10    71.52    71.68
     1   -0.034    0.092      5.517  0.010     4.21    -0.70    40.32    40.39
    -2   -0.048   -0.146     -0.248  0.006    -0.40     1.19    -8.82    11.53
     2    0.285   -0.067     -1.336  0.006     2.56     3.54   -31.59    31.75
    -3   -0.198   -0.425      3.545  0.199    -0.29    -7.35    25.26    25.48
     2    1.205   -1.323     12.581  0.006    10.10   -12.36    79.28    80.18
    -3    0.554    0.111     -6.365  0.199     1.24     2.02   -36.14    36.42
     3   -0.327    0.503     -3.056  0.199    -2.90     9.79   -35.46    36.72
     2    0.077   -0.127     -0.177  0.006     1.98    -0.48    -6.67     8.88
    -1   -0.013   -0.092     -0.161  0.010    -1.77    -2.46    -4.85     7.29
    -1   -0.086    0.004     -5.844  0.010    -0.76     1.50    -8.15     8.21
     2    0.070    0.058     -0.252  0.006    -0.25     1.74   -17.88    17.93
    -2    0.018   -0.068     -0.022  0.006    -2.09    -4.61    -0.27     1.81
     1   -0.089    0.045     -0.166  0.010    -4.43    -3.46    -1.56     5.68
    -1    0.038    0.108     -0.270  0.010    -3.68     1.68    -3.25     3.59
     1   -0.190    0.075     -0.642  0.010    -4.23     1.06    -2.99     3.45
    -2   -0.102    0.133     -0.986  0.006    -2.09     1.39   -19.19    20.18
     1   -0.159   -0.159     -0.513  0.010    -1.44    -0.46   -17.24    18.09
    -2   -0.601    0.325      4.561  0.006    -2.22    -2.25    16.82    16.89
     2   -1.118    0.934     20.107  0.006    -3.36    -0.70    61.60    61.69
    -2   -0.059    0.043     -0.379  0.006    -4.39     2.51   -12.81    13.25
     1   -0.988   -0.460     -7.872  0.010    -5.50     1.25   -38.98    39.16
    -2   -0.365   -0.373      1.572  0.006    -3.74    -0.93     3.85     4.28
     1   -0.867   -0.408      5.235  0.010    -4.80    -1.43     2.94     2.98
    -2   -0.379    0.198      1.012  0.006    -5.14     0.54     4.61     5.11
     2   -1.434    0.212     13.975  0.006    -5.93     1.55    20.73    20.83
    -3    0.284   -0.097      2.690  0.199     7.09     0.43    28.74    29.22
     1   -0.257   -0.263      1.327  0.010     2.36    -0.41    10.38    10.84
    -2    0.098   -0.194     -0.863  0.006     4.74     0.05    -1.03     1.04
    -2    0.058   -0.055     -0.250  0.006     5.25     2.18   -11.73    12.18
    -2    0.011    0.614     -5.396  0.006     2.85     2.58   -64.33    64.72
    -2   -0.561   -0.314      9.538  0.006    -0.92    -0.15     9.68     9.71
     2   -0.273    0.536      4.630  0.006    -3.01     2.22    29.75    30.03
     1   -0.022   -0.434      2.048  0.010     0.07     1.74    18.14    18.35
     2    0.133    0.169      4.074  0.006     2.15     2.32    53.00    53.12
     1    0.051    0.253      2.481  0.010     0.72     1.29    28.32    28.71
    -1    0.026    0.026     -0.410  0.010    -0.67     2.62    -1.03     1.04
     1    0.015    0.184     -0.989  0.010     3.28     4.16   -37.25    37.57
    -3   -0.279   -0.263      1.903  0.199    -3.39    -5.86     1.00     1.04
     1    0.093   -0.048      0.365  0.010    -2.17    -7.26     3.90     4.49
    -3    0.139    0.422     -3.132  0.199     0.40     2.43   -14.72    15.05
     1    0.013   -0.078     -2.331  0.010    -1.41    -0.25   -31.42    31.63
    -3    0.297   -0.195    -30.859  0.199     1.46    -0.34  -241.05   241.08
     2    1.442   -1.270    -26.469  0.006     2.60    -1.38    -9.88     9.90
    -1   -0.415    0.077      2.319  0.010    -3.80     2.33    34.58    34.94
     2   -0.266    0.218      7.121  0.006    -4.50     1.85     3.44     3.47
    -1   -0.083   -0.071     -0.360  0.010    -6.09    -1.37   -10.72    11.64
     1   -0.302   -1.135     -7.773  0.010    -4.28    -0.93    -1.41     1.42
    -3   -0.399   -0.676     10.028  0.199     1.87     0.08     6.65     6.69
     2    0.077   -0.084      0.296  0.006     1.78    -3.54     7.38    10.30
    -2    0.078   -0.039      0.802  0.006     4.19    -0.72    40.32    40.39
     2    0.308   -0.151      0.619  0.006     4.69    -2.25     1.02     1.05
     2    0.155   -0.067      1.471  0.006     0.54     4.16    77.51    77.71
    -2   -1.628    0.896     15.196  0.006    -1.30     5.78    38.40    38.69
    -2   -0.168   -0.015     -0.479  0.006    -1.38     0.15    -3.51     6.09
     1    0.018   -0.324     -0.060  0.010     1.45    -6.43    -0.33     5.31
    -1   -0.148    0.215     -0.012  0.010     0.50     2.46     6.19     7.33
     2    0.130    0.238      0.526  0.006     1.53     3.35    11.32    12.25
    -2    0.198   -0.065      7.663  0.006    -3.80    -0.60    19.35    19.39
     1   -0.096   -0.048      0.892  0.010    -3.66     0.47     5.54     5.71
    -2    0.082   -0.123     -2.241  0.006     4.71     3.37   -17.35    17.42
     1    0.160    0.113     -0.586  0.010     5.65     2.77   -11.38    11.43
    -1   -0.248    0.068     -2.469  0.010     2.42     4.31   -20.40    20.44
    -2   -1.264    0.671    -13.191  0.006    -0.94     6.57   -52.33    52.54
    -2   -0.034    0.473     -8.547  0.006     2.93     4.89    -9.14     9.16
    -2   -0.030    0.089      3.317  0.006     0.53    -2.05    23.15    23.36
     1   -0.024   -0.312     12.020  0.010     3.38    -2.20   114.78   114.87
    -2   -0.045   -0.145      1.024  0.006    -0.97    -3.61     3.91     3.96
     3   -0.888    0.236     22.535  0.199    -4.53    -1.24   103.78   103.89
    -3   -0.112   -0.194      1.216  0.199    -3.56    -3.11     4.60     5.01
     1   -0.371    0.085      3.757  0.010    -5.22    -2.02    29.97    30.13
    -1    0.155   -0.126     -2.058  0.010     2.12    -1.57   -22.00    22.28
     1    0.127    0.107     -1.508  0.010     0.36     1.85   -26.85    27.23
    -1    0.438   -0.200      1.725  0.010    -5.21    -5.32     1.05     1.06
     2   -0.077   -0.629      7.419  0.006    -5.21    -5.32     1.05     1.06
    -1   -0.414   -0.312      6.369  0.010    -2.70    -3.82     1.05     1.07
     1   -0.207   -0.215      1.240  0.010    -3.37    -3.96     4.14     4.23
    -1   -0.089    0.016     -0.005  0.010    -3.36     2.89    -0.61     1.42
     2   -0.185   -0.102      0.334  0.006    -4.26     1.24     1.54     4.22
     1    0.278    0.168      1.780  0.010     1.63     3.01    19.07    19.90
     2   -0.072   -0.187      9.066  0.006    -0.29    -0.62   221.67   221.83
     2    0.235   -0.049      2.088  0.006     2.42     3.90    10.11    10.25
    -2   -0.291   -0.561      2.939  0.006    -2.00    -5.41    35.12    36.09
     2    0.146    0.057      1.556  0.006     3.09     0.01    15.36    15.69
    -1    0.529    1.572     -5.870  0.010    -5.55     1.60   -10.23    10.69
     1    0.198    0.085     -3.729  0.010     0.69     3.82   -41.36    41.70
    -3    0.071    0.599     -3.964  0.199     5.21     3.87    -7.30     7.51
     2    0.153    0.080     -0.022  0.006     6.46     5.46   -11.35    12.78
     2   -0.225   -0.291      8.203  0.006    -1.19    -0.43    69.23    69.42
     2    0.354    0.118      0.968  0.006     3.57     5.51    14.48    15.12
     3   -0.007    0.547      4.329  0.199     2.16     4.52    11.17    11.31
    -2    0.077   -0.070      2.044  0.006     3.61     2.65    18.77    18.98
     2   -0.036    0.456      2.235  0.006     2.24     2.52    10.63    10.77
    -2    0.116    0.308      3.250  0.006     4.62     2.37    18.71    18.94
     1    0.214    0.071     10.042  0.010     5.27     1.28     5.88     5.92
    -1    0.341    0.298    -13.007  0.010     1.95     1.27   -51.47    51.61
     3   -0.205   -0.454     -6.430  0.199    -4.28   -13.97  -191.25   192.20
    -2    0.210    0.267      0.300  0.006     4.39     4.67     2.15     2.66
     1    0.043    0.140      0.171  0.010     4.27     4.44     0.67     1.13
    -2    0.228   -0.138      2.525  0.006     1.18    -5.37    72.46    72.77
     2    0.506   -0.365      7.994  0.006    -0.90    -2.45    40.36    40.48
    -3    0.147    0.035     -0.379  0.199     0.16    -1.65    -7.61     8.27
     2    0.013    0.029     -1.315  0.006     2.90    -2.10  -178.85   179.00
    -2    0.156   -0.127      2.077  0.006     7.38     3.14    79.59    79.88
     1    0.436   -0.256      0.743  0.010     6.42     1.44     3.43     3.75
    -2    0.812    0.079     11.154  0.006     3.48    -5.50     1.07     1.07
     3    0.557   -0.474      4.592  0.199     3.48    -5.50     1.07     1.07
    -3    0.122   -0.099     -1.136  0.199    -0.48    -2.85   -21.42    21.82
     2    0.126   -0.082     -0.811  0.006    -3.87    -5.47   -13.24    13.49
     2   -0.330    0.105     12.660  0.006    -4.93    -0.83    46.78    46.85
     2    0.058   -0.103      1.146  0.006    -3.54    -1.33    29.48    29.58
     3   -0.068   -0.059      4.004  0.199    -3.07    -1.69    69.73    70.14
     1   -0.777    0.154      4.386  0.010   -20.14     7.41   112.32   114.26
     2    0.642   -1.083     15.141  0.006     5.58    -5.08   113.72   114.10
     1   -0.287   -0.085      1.682  0.010    -3.80    -4.07     7.20     7.26
    -2    0.237    0.310     -2.742  0.006    -1.06     0.78    -9.93    10.33
     2   -0.203   -0.525     -3.964  0.006    -3.29    -2.38   -15.10    15.88
    -1   -0.027   -0.009     -0.024  0.010    -0.89    -7.41   -21.62    23.82
     3    0.091    0.046     -0.112  0.199    -2.59    -5.46    -5.94     7.91
    -2    0.078    0.252     -4.157  0.006    -1.30     4.30   -12.52    12.77
     1    0.017   -0.008     -0.027  0.010    -0.04     6.82   -13.95    15.29
     2    0.118    1.079     15.319  0.006     3.30     2.54    30.03    30.10
     2    0.353    0.925      5.733  0.006     4.29     2.07    14.07    14.18
     1    0.127    0.160      1.943  0.010     0.29     1.20   118.30   118.45
    -3    0.665   -0.382      9.558  0.199     2.45    -1.33    36.82    36.91
     1    0.400   -0.145      2.924  0.010     2.41    -4.08    22.93    23.22
    -1   -0.031   -0.096      0.144  0.010    -4.65     0.10     6.20     7.15
     1   -0.019    0.009      0.044  0.010    -4.64    -2.73    12.39    12.56
    -1    0.173   -0.159     -1.078  0.010     0.33    -1.75   -17.53    18.87
     1   -0.039    0.053     -0.735  0.010    -0.96     1.29  -191.29   191.51
    -1   -0.969   -0.651     -2.963  0.010    -8.13    -3.10   -20.58    22.02
     2   -0.129   -0.022     -0.152  0.006    -7.10     0.87    -2.85     5.51
    -2   -0.110    0.286      0.949  0.006     1.50     1.26    10.91    12.52
     2    0.372    0.027      0.656  0.006     1.30    -4.00     4.97     5.13
    -2   -0.167   -0.004     -0.212  0.006    -1.04     6.41   -16.02    17.44
     2    0.791    0.620     -7.486  0.006     5.12     4.22    -5.77     5.87
    -3    0.111   -0.023     -2.507  0.199    -3.47    -4.14   -35.70    36.10
     2   -0.559    0.013     -1.880  0.006    -4.47    -3.47    -3.46     3.83
    -2    0.307   -0.075     -1.388  0.006     5.56    -1.82   -34.31    35.01
     3    0.427    0.099     -0.723  0.199    11.01     1.20   -22.49    27.26
    -1   -0.050    0.076     -0.051  0.010    -5.05     3.77    -0.76     1.09
     1   -0.030    0.009     -0.410  0.010    -6.09     3.71    -2.08     2.78
    -1   -0.079   -0.228      0.495  0.010     0.85    -1.05    19.32    20.76
     2   -0.269   -0.006      2.606  0.006    -3.59    -1.89    10.73    11.21
    -2    0.088    0.214      6.692  0.006     4.10     2.30    12.33    12.39
     1    0.371    0.524      2.545  0.010     5.14     3.98     6.89     7.02
    -2    0.156    0.092      0.060  0.006     0.87    -0.89     4.16     5.70
     2    0.068    0.409      0.727  0.006     1.91     0.37     5.33     5.54
    -1   -0.351    0.152      4.272  0.010    -0.30     4.48     1.07     1.09
     2   -0.040    0.104      0.215  0.006    -0.98     3.41    29.59    30.47
    -2    0.042    0.072      0.041  0.006     5.84    -0.92    10.99    11.50
     2    0.072   -0.099      0.254  0.006     6.27    -2.29     7.58     8.61
     2   -0.471   -0.270      3.459  0.006    -5.35    -6.22    34.81    35.31
    -3   -0.545   -0.678      7.538  0.199    -2.62    -3.47     6.01     6.04
    -2   -0.634    0.632      6.132  0.006    -1.66     6.75     1.08     1.10
     1   -0.007    0.230      0.567  0.010    -0.54     6.73     6.40     6.53
    -1    0.856    0.509    -17.432  0.010     2.32     5.60    -8.49     8.52
     2   -0.056    0.053     -0.238  0.006     2.03     5.91    -4.23     4.35
    -2   -0.434    0.263      0.370  0.006    -2.54     0.79     4.38     6.82
     1   -0.133    0.011      0.186  0.010    -7.35    -0.76     6.91     9.92
     3    0.094   -0.260     -2.792  0.199    -1.98    -4.87    -9.73    10.00
    -2    0.116   -0.020     -2.810  0.006    -1.91    -4.01    -7.89     7.94
    -1   -0.074   -0.967      2.431  0.010     4.34    -3.90     5.11     5.48
    -1    0.163   -0.120      1.468  0.010     4.47    -3.22     2.13     2.16
    -2   -0.045   -0.246      2.096  0.006     3.78    -4.11    22.04    22.18
     1   -0.108   -0.033     -4.860  0.010    -5.54     1.68   -43.70    43.87
     2    0.200    0.137     -6.410  0.006    -3.86     1.57    -1.10     1.11
     1   -0.343    0.123     -1.439  0.010    -4.53     2.44    -5.77     6.06
    -2   -0.761    0.022    -11.716  0.006    -0.74     0.24   -38.53    38.65
     2    0.004    0.093     -0.249  0.006     3.88     0.67   -13.27    14.38
    -1   -0.200   -0.737     -5.776  0.010     1.03    -6.49    -1.09     1.11
     1    0.037   -0.169     -1.924  0.010     1.55    -5.48   -16.04    16.41
    -1   -0.232   -1.033    -11.448  0.010    -3.49     4.75   -35.77    35.90
     2    0.028   -0.436     -1.042  0.006    -4.57     4.30   -14.08    14.56
    -1    0.436    0.831     12.039  0.010    -3.02     4.92    30.82    30.90
     2   -0.263    1.245     12.850  0.006    -4.07     3.47     7.79     7.81
    -2    0.009   -0.038      0.021  0.006    27.10    -7.42     0.64    33.80
     1    0.384   -0.654     -0.353  0.010     1.02    -2.54    -1.53     5.77
    -3    0.077    0.409    -11.244  0.199     3.27     1.77   -44.04    44.15
     1   -0.662   -0.673     -8.172  0.010    -1.02    -1.08   -55.74    56.22
    -2   -0.148    0.179     -0.044  0.006    -6.07     4.66     0.66     7.21
     1   -0.044    0.151      0.366  0.010     0.18     6.32     9.71    10.26
    -1    0.203    0.170     -0.199  0.010     4.35     4.36    -0.75     1.26
     1   -0.185    0.354     -1.357  0.010     3.31     5.03    -4.03     4.87
     2   -0.095    0.088      0.282  0.006    -0.61     2.13    12.23    13.43
    -2    0.266    0.021      9.751  0.006    -0.66     0.81    26.18    26.36
    -1   -0.287   -0.118     -0.212  0.010    -4.20     0.81    -4.98     7.28
     2   -0.348   -0.087     -0.657  0.006    -8.57     0.22   -10.05    13.24
    -1   -0.198   -0.163     -7.791  0.010     1.52     4.66   -68.33    68.40
    -2    0.186   -0.045     -4.470  0.006    -0.10     3.86   -38.17    38.27
    -2    0.013    0.083     -0.251  0.006     0.35     3.90   -19.21    19.39
    -1   -0.517    0.266      4.197  0.010    -2.00     2.07     8.88     8.91
     2   -0.696    0.421     10.472  0.006    -3.31     1.50    25.84    25.92
    -1    0.058   -0.190      0.739  0.010     1.45    -1.58    19.12    19.83
     2    0.147    0.493      4.878  0.006    -0.28     2.93    27.75    28.25
    -3   -0.007   -0.440     -6.161  0.199    -2.67    -4.26   -21.92    22.01
